pair_id,pair_type,transformation,interval_ngram_similarity,lcs_similarity,edit_distance_similarity,chord_ngram_similarity,harmonic_edit_distance,pitch_class_similarity,rhythm_ngram_similarity,ioi_similarity,rhythmic_edit_distance,score_melody,score_harmony,score_rhythm,score_global,simple_average,weighted_average,comparison_representation,experiment_category
pair_003687,negative,None,0.000000,0.000000,0.000000,0.000000,0.053333,0.023333,0.000000,0.000000,0.000000,0.000000,0.025555,0.000000,0.008944,0.008519,0.008944,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/465_segment_02.json,Transformações Harmônicas
pair_003688,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051108,0.000000,0.000000,0.000000,0.017036,0.004259,0.005679,0.004259,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/550_segment_01.json,Transformações Rítmicas
pair_003689,negative,None,0.022222,0.135135,0.135135,0.000000,0.040000,0.043556,0.000000,0.181787,0.000000,0.097497,0.027852,0.060596,0.063896,0.061982,0.063896,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/550_segment_02.json,Transformações Combinadas
pair_003690,negative,None,0.022222,0.162162,0.067568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083984,0.000000,0.000000,0.033594,0.027995,0.033594,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/605_segment_01.json,Transformações Melódicas
pair_003691,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.013333,0.000000,0.000000,0.000000,0.000000,0.004444,0.000000,0.001556,0.001481,0.001556,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/655_segment_01.json,Transformações Harmônicas
pair_003692,negative,None,0.021505,0.135135,0.135135,0.000000,0.000000,0.023778,0.000000,0.206150,0.000000,0.097258,0.007926,0.068717,0.058857,0.057967,0.058857,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/678_segment_02.json,Outros
pair_003693,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066448,0.000000,0.000000,0.000000,0.022149,0.005537,0.007383,0.005537,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/715_segment_02.json,Transformações Rítmicas
pair_003694,negative,None,0.000000,0.067568,0.067568,0.000000,0.026667,0.050444,0.000000,0.136368,0.000000,0.045045,0.025704,0.045456,0.038378,0.038735,0.038378,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/715_segment_02.json,Outros
pair_003695,negative,None,0.023810,0.108108,0.108108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080009,0.000000,0.000000,0.032003,0.026670,0.032003,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/900_segment_01.json,Transformações Melódicas
pair_003696,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.154569,0.000000,0.000000,0.000000,0.051523,0.012881,0.017174,0.012881,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/900_segment_01.json,Transformações Rítmicas
pair_003697,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064788,0.000000,0.000000,0.000000,0.021596,0.005399,0.007199,0.005399,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/074_segment_01.json,Transformações Rítmicas
pair_003698,negative,None,0.008929,0.080808,0.080808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056848,0.000000,0.000000,0.022739,0.018949,0.022739,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/081_segment_01.json,Transformações Melódicas
pair_003699,negative,None,0.025210,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082477,0.000000,0.000000,0.032991,0.027492,0.032991,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/081_segment_02.json,Transformações Melódicas
pair_003700,negative,None,0.000000,0.000000,0.000000,0.000000,0.020000,0.037833,0.000000,0.000000,0.000000,0.000000,0.019278,0.000000,0.006747,0.006426,0.006747,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/100_segment_01.json,Transformações Harmônicas
pair_003701,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059026,0.000000,0.000000,0.000000,0.019675,0.004919,0.006558,0.004919,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/167_segment_02.json,Transformações Rítmicas
pair_003702,negative,None,0.045045,0.080808,0.080808,0.000000,0.010000,0.018167,0.000000,0.037599,0.000000,0.068887,0.009389,0.012533,0.033974,0.030270,0.033974,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/353_segment_02.json,Transformações Combinadas
pair_003703,negative,None,0.008475,0.070707,0.070707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049963,0.000000,0.000000,0.019985,0.016654,0.019985,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/380_segment_01.json,Transformações Melódicas
pair_003704,negative,None,0.007937,0.090909,0.080808,0.000000,0.010000,0.027024,0.000000,0.155991,0.000000,0.059885,0.012341,0.051997,0.041273,0.041408,0.041273,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/433_segment_02.json,Transformações Combinadas
pair_003705,negative,None,0.036697,0.080808,0.070707,0.000000,0.020000,0.015000,0.000000,0.043176,0.000000,0.062737,0.011667,0.014392,0.032776,0.029599,0.032776,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/592_segment_01.json,Transformações Combinadas
pair_003706,negative,None,0.035714,0.101010,0.080808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072511,0.000000,0.000000,0.029004,0.024170,0.029004,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/592_segment_01.json,Transformações Melódicas
pair_003707,negative,None,0.000000,0.000000,0.000000,0.000000,0.020000,0.018667,0.000000,0.000000,0.000000,0.000000,0.012889,0.000000,0.004511,0.004296,0.004511,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/651_segment_02.json,Transformações Harmônicas
pair_003708,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/664_segment_02.json,Transformações Harmônicas
pair_003709,negative,None,0.009259,0.050505,0.050505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036756,0.000000,0.000000,0.014703,0.012252,0.014703,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/687_segment_01.json,Transformações Melódicas
pair_003710,negative,None,0.000000,0.000000,0.000000,0.000000,0.030000,0.018667,0.000000,0.000000,0.000000,0.000000,0.016222,0.000000,0.005678,0.005407,0.005678,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/759_segment_01.json,Transformações Harmônicas
pair_003711,negative,None,0.022989,0.134328,0.119403,0.000000,0.029412,0.055637,0.000000,0.153743,0.000000,0.092240,0.028350,0.051248,0.059630,0.057279,0.059630,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/047_segment_01.json,Transformações Combinadas
pair_003712,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130719,0.000000,0.000000,0.000000,0.043573,0.010893,0.014524,0.010893,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/282_segment_02.json,Transformações Rítmicas
pair_003713,negative,None,0.000000,0.000000,0.000000,0.021127,0.037975,0.154551,0.000000,0.000000,0.000000,0.000000,0.071218,0.000000,0.024926,0.023739,0.024926,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/285_segment_01.json,Transformações Harmônicas
pair_003714,negative,None,0.031250,0.208955,0.029851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090019,0.000000,0.000000,0.036007,0.030006,0.036007,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/301_segment_02.json,Transformações Melódicas
pair_003715,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037614,0.000000,0.000000,0.000000,0.012538,0.003135,0.004179,0.003135,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/368_segment_02.json,Transformações Rítmicas
pair_003716,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.038480,0.000000,0.000000,0.000000,0.000000,0.012827,0.000000,0.004489,0.004276,0.004489,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/518_segment_02.json,Transformações Harmônicas
pair_003717,negative,None,0.071895,0.212121,0.171717,0.006061,0.060000,0.115333,0.000000,0.254615,0.000000,0.151911,0.060465,0.084872,0.103145,0.099082,0.103145,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/566_segment_01.json,Transformações Combinadas
pair_003718,negative,None,0.025316,0.104478,0.089552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073115,0.000000,0.000000,0.029246,0.024372,0.029246,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/592_segment_01.json,Transformações Melódicas
pair_003719,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050262,0.000000,0.000000,0.000000,0.016754,0.004189,0.005585,0.004189,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/605_segment_02.json,Transformações Rítmicas
pair_003720,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069371,0.000000,0.000000,0.000000,0.023124,0.005781,0.007708,0.005781,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/719_segment_02.json,Transformações Rítmicas
pair_003721,negative,None,0.000000,0.194030,0.164179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119403,0.000000,0.000000,0.047761,0.039801,0.047761,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/722_segment_02.json,Transformações Melódicas
pair_003722,negative,None,0.000000,0.119403,0.089552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069652,0.000000,0.000000,0.027861,0.023217,0.027861,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/759_segment_01.json,Transformações Melódicas
pair_003723,negative,None,0.000000,0.089552,0.089552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059701,0.000000,0.000000,0.023881,0.019900,0.023881,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/760_segment_02.json,Transformações Melódicas
pair_003724,negative,None,0.059524,0.164179,0.134328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119344,0.000000,0.000000,0.047738,0.039781,0.047738,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/778_segment_01.json,Transformações Melódicas
pair_003725,negative,None,0.000000,0.000000,0.000000,0.000000,0.032258,0.000000,0.000000,0.000000,0.000000,0.000000,0.010753,0.000000,0.003763,0.003584,0.003763,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/028_segment_02.json,Transformações Harmônicas
pair_003726,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116239,0.000000,0.000000,0.000000,0.038746,0.009687,0.012915,0.009687,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/045_segment_02.json,Transformações Rítmicas
pair_003727,negative,None,0.000000,0.000000,0.000000,0.000000,0.048387,0.036290,0.000000,0.000000,0.000000,0.000000,0.028226,0.000000,0.009879,0.009409,0.009879,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/081_segment_01.json,Transformações Harmônicas
pair_003728,negative,None,0.087500,0.180328,0.180328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149385,0.000000,0.000000,0.059754,0.049795,0.059754,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/104_segment_02.json,Transformações Melódicas
pair_003729,negative,None,0.012048,0.131148,0.131148,0.000000,0.016129,0.052419,0.000000,0.141468,0.000000,0.091448,0.022849,0.047156,0.056365,0.053818,0.056365,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/representations/115_segment_02.json,Outros
pair_003730,negative,None,0.040541,0.131148,0.131148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100946,0.000000,0.000000,0.040378,0.033648,0.040378,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/128_segment_02.json,Transformações Melódicas
pair_003731,negative,None,0.000000,0.032787,0.032787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021858,0.000000,0.000000,0.008743,0.007286,0.008743,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/164_segment_01.json,Transformações Melódicas
pair_003732,negative,None,0.119266,0.285714,0.158730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187903,0.000000,0.000000,0.075161,0.062634,0.075161,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/345_segment_01.json,Transformações Melódicas
pair_003733,negative,None,0.000000,0.000000,0.000000,0.000000,0.016129,0.017473,0.000000,0.000000,0.000000,0.000000,0.011201,0.000000,0.003920,0.003734,0.003920,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/353_segment_01.json,Transformações Harmônicas
pair_003734,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083004,0.000000,0.000000,0.000000,0.027668,0.006917,0.009223,0.006917,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/368_segment_01.json,Transformações Rítmicas
pair_003735,negative,None,0.000000,0.000000,0.000000,0.000000,0.000000,0.014785,0.000000,0.000000,0.000000,0.000000,0.004928,0.000000,0.001725,0.001643,0.001725,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/433_segment_01.json,Transformações Harmônicas
