song_id,segment_id,transformation,comparison_type,metric,metric_parameters,value
082,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
082,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.196284
082,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
082,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
082,01,tempo_change,transformed,ioi_similarity,{},1.000000
082,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
082,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
082,02,duration_scaling,transformed,ioi_similarity,{},0.160733
082,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
082,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
082,02,original_copy,baseline_original,ioi_similarity,{},1.000000
082,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
082,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
082,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.147918
082,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
082,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
082,02,tempo_change,transformed,ioi_similarity,{},1.000000
082,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
082,02,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
090,01,duration_scaling,transformed,ioi_similarity,{},0.299066
090,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
090,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
090,01,original_copy,baseline_original,ioi_similarity,{},1.000000
090,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
090,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
090,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.290630
090,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
090,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
090,01,tempo_change,transformed,ioi_similarity,{},1.000000
090,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
090,01,tempo_change,transformed,rhythmic_edit_distance,{},0.040000
090,02,duration_scaling,transformed,ioi_similarity,{},0.119352
090,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
090,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
090,02,original_copy,baseline_original,ioi_similarity,{},1.000000
090,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
090,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
090,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.111666
090,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
090,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
090,02,tempo_change,transformed,ioi_similarity,{},1.000000
090,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
090,02,tempo_change,transformed,rhythmic_edit_distance,{},0.019231
095,01,duration_scaling,transformed,ioi_similarity,{},0.314786
095,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
095,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
095,01,original_copy,baseline_original,ioi_similarity,{},1.000000
095,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
095,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
095,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.304505
095,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
095,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
095,01,tempo_change,transformed,ioi_similarity,{},1.000000
095,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
095,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
095,02,duration_scaling,transformed,ioi_similarity,{},0.249875
095,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
095,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
095,02,original_copy,baseline_original,ioi_similarity,{},1.000000
095,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
095,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
095,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.234263
095,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
095,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
095,02,tempo_change,transformed,ioi_similarity,{},1.000000
095,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
095,02,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
096,01,duration_scaling,transformed,ioi_similarity,{},0.205077
096,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
096,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
096,01,original_copy,baseline_original,ioi_similarity,{},1.000000
096,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
096,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
096,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.198308
096,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
096,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
096,01,tempo_change,transformed,ioi_similarity,{},1.000000
096,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
096,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
096,02,duration_scaling,transformed,ioi_similarity,{},0.155231
096,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
096,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
096,02,original_copy,baseline_original,ioi_similarity,{},1.000000
